"","Showtime HDTV-West"
"","MC SOUND OF SEASONS"
"IND","ABC 33/40 Weather"
"ABC","WATN HDTV"
"","Kewaunee library"
"","VHAT Verona"
"","SDV USATV"
"","COETV K-12"
"","Charter Channel-SD"
"","La Tele Novella-SD"
"","Showtime Showcase (East)"
"IND","FORO TV HD"
"","Zee Bollywood"
"","CLOO"
"","WENH PBS"
"","Tele El Salvador HD"
"","Ultra Cine HD"
"","MC47"
"IND","WAXN"
"CBS","WJHL"
"","MC Light Classical"
"","SHOWTIME EXTREME HD WEST"
"","WVIT NBC HD"
"","CNN Cable News Network"
"","Brodhead City Ch 2"
"NBC","WMTV"
"","West Bend Community"
"ABC","WGNO"
"IND,IND","WLAE"
"Bounce","WVUE Bounce TV"
"","Showtime Showcase-West HD"
"","MTV ESPANOL"
"","MTV HITS"
"","WOMANS ENTERTAINMENT"
"","OuterMax HD"
"","WSMV NASHVILLE (NBC) HD"
"PBS","WHRM Create"
"CBS","KNPL"
"CBS","KCNC HDTV"
"","Big Sky Channel (Bozeman)"
"MeTV","KCFW MeTV"
"FOX","KASA HDTV"
"","SDV MTVU"
"","ABC-LIVEWELL-DIENCP"
"","SHOW WOMEN HD-DI"
"","FOX BUS/NET HD-DI"
"","CARTOON NET HD"
"","SDV HBOFW"
"","SDV STARZ CINEMA WEST"
"","Featured Films On Demand"
"","De Película EUA (delayed)"
"","HD-ENCORE SUSPENSE"
"","SHOP TV"
"","TBS Superstation HDTV (East)"
"","MavTV"
"","Playboy TV Latin America & Iberia"
"","Family Network HDTV"
"","INDEPENDENT FILM"
"","History"
"","Mexicana"
"","Latele Novela Network"
"Create,PUBSYN,PBS","Q-TV Create"
"PBS","Q-TV Children"
"PBS","WGVU"
"","MC48"
"ASN","WLFL American Sports Network"
""," Discovery Family"
"","FS1"
"","PIVOT HD"
"","W-HD"
"","TIVI 5 MONDE"
"","NECN"
"","The Discovery Channel"
"","Stockton Government"
"","VOD BARKER"
"FOX","WLUK HDTV"
"PBS","WLPB"
"","NFL NETWORK HD"
"","LIFETIME HD East"
"","KDAF THIS TV"
"H&I","KDCG Hereos & Icons"
"CW","KXVO HDTV"
"","Algoma Local"
"","Cambridge Oakland"
"","WRCB"
"MNT","KTVD HDTV"
"NBC","KOBI HDTV"
"FOX","KMVU"
"","THRILLMAX EAST HD-DI"
"","SDV-EL REY SD"
"","DAYSTAR HD=DI"
"","SDV TMC2W"
"CBS","KEPR HDTV"
"PBS","KCTS"
"FOX","KCPQ"
"","HD-HBO Comedy W"
"","Atres Series"
"","Regional Sports Extra Games HD"
"","VH-1 Soul"
"","Discovery ID"
"","One World Sports HD"
"","ESPNEWS"
"","Sports Free"
"","CSPAN"
"","Nickelodeon "
"","Cooking Channel"
"","Animal-HD"
"","FS2"
"","MeTV WJHL"
"","WZME"
"","WTNH HD"
"","SULLIVAN GA1"
"ABC","KSFY"
"","KSTP DT2 MPLSMN"
"","Chip Val CTV Pub-Ed"
"ABC","WBAY"
"","ESQTV"
"","Digital ESPNews"
"","MC CLASSIC ROCK"
"UNIMAS","KSTR UniM�s 49"
"","MDU-APTCR"
"","iN Demand 7"
"","Austin Peay State University Ch. 99"
"","LOC3"
"MNT","KKTVDT2"
"TELMUN","KKCO 3 Telemundo HD"
"","GAMESHOW-DC"
"","SDV BIO"
"CBS","KVIQ HDTV"
"","HUB"
"BUZZR","WJBK Buzzr"
"","OWN"
"","American Heroes HD"
"","TV Asia HD"
"","Azteca Amercia Ntwk HD"
"MNT,RTV","WLLZ Retro Television"
"","CBS College Sports"
"","SULLIVAN GA2"
"PBS","WMVS HDTV"
"","ESTUDIO 5 HD"
"","HBO Comedy-West HD"
"","HIGH DEFINITION CW - KDAF"
"","ANTENNA 3"
"","WAAC-Gov. & Ed."
"","Onalaska School Dist"
"CW","WDAY CW+ HDTV"
"","Showtime 2 (West)"
"","Bozeman City Channel"
"NBC","KCFW HDTV"
"","The Learning Channel HDTV (West)"
"","CMT HDTV (West)"
"","SDV BBC AMERICA"
"","SHPHQ-DIENCP"
"","SDV HBOSW"
"","SDV SHOWTIME EXTREME WEST"
"","DISNEY XD HD-DI"
"","SDV ESPNDEPORTES DPI"
"","SDV MTV HITS"
"PBS","KQED Plus HDTV"
"","HD-CSPAN2"
"","KQCA MyTV-SD"
"","KFSN ABC LIV10-SD"
"","KBYU Brigham Young University TV"
"","Univisión Deportes Network HDTV"
"","GameShow Network"
"","Help & Services"
"","SEC NETWORK"
"","Travel Channel"
"ABC","WRIC"
"","PEG ALCOA 3"
"","TMC WEST"
"","WETP-DT2-PBSWorld"
"","The Neighborhood"
"","MC-Sounds Of The Seasons"
"ANTEN","WTMV Antenna TV"
"","Golf TV OD"
"","WOOD HD"
"MeTV","WSPA MeTV"
"","SULLIVAN GA3"
"MeTV","KXLT MeTV"
"CBS","WBXH"
"","SHOWTIME EXTREME EAST"
"IND","WMTV Weather"
"ABC","KKTQ HDTV ABC (Cheyenne)"
"","Syfy HDTV (West)"
"","Charter on Demand"
"","TURNER CLASSIC MOVIES"
"","BET HD-DI"
"","GAMESHOW NETWORK"
"","SDV SHOWTIME 3 WEST"
"","ABC LIVEWELL-HDENCP"
"IND","KTSF"
"","HD-CSPAN3"
"MNT","WNEMDT2"
"","DVR"
"","Spike HD"
"","Ultra Clasico HD"
"","Antenna 3 TV HD"
"","Uncensored TV"
"FOX","WXTX"
"","HGTV-HD"
"","Fuse-HD"
"","HOME & GARDEN"
"","MC-Hip Hop Classics"
"","Azteca America"
"PBS","KETC HDTV"
"","SULLIVAN GA4"
"","HIGH DEFINITION FOX"
"","SPORTSMAN CHANNEL HD"
"","NICK TOO W"
"","HBO HD WEST"
"","LOCAL1"
"","Washburn City Channel"
"CBS","WAKA HDTV"
"IND","KRPV"
"","History (West)"
"","Showtime on Demand"
"","SDV-IFC HD"
"","HD-TBS HD"
"","SDV SHOWX"
"","SDV-VELOCTY HD"
"","SDV HALLMARK DPI"
"","Encore HD on Demand"
"","FM-KUSC"
"","FM-KPFK"
"ABC","KAPP"
"IND","K31KL Blue Mountain Television"
"FOX","KPTV HDTV"
"","Research Channel"
"","LOGO (East)"
"","TEEN NICK"
"","Showtime Next"
"","TENNIS HD"
"","truTV"
"IND","WLFG"
"","WJAR NBC HD"
"","Teen Nick"
"","MC-Pop Latino"
"","HBOSIG HD WEST"
"","CVTV LOCAL SIM"
"","edu athens"
"","WPXN ION"
"","Inspirational HD"
"","MC-POP Latino"
"","WLIW CREATE"
"NBC","WMAQ"
"UNI","WGBO Univision 66"
"GRIT","WCGV Grit"
"","WFAA"
"","HBO Zone-West HD"
"","FOX BUSINESS NETWORK"
"","LOCAL2"
"","WCBIHD"
"","Columbus Schools"
"TBN","WMCF"
"","Winona University Access Channel"
"CW","WAOW CW+ HDTV"
"","MTV2 HDTV (West)"
"","TLC-DI"
"","MOVIE PLEX"
"","HD PPV Service"
"","SDV DEPECULIA"
"","HBO LATINO WEST"
"","News Science Free On Demand"
"","RAP"
"","OUTDOOR CH-DI"
"","SDV-ZEE TV SD"
"FOX","KBVU HDTV"
"CW","KSTW"
"","History Channel ESP"
"","The Golf Channel HDTV"
"","TRAVEL HD"
"","WGBY PBS"
"","WGBX WORLD"
"","The Longhorn Network HDTV"
"","Bounce TV"
"","GMA Pinoy TV"
"","Craftsman Channel"
"","Nat Geo"
"","havoc Sports "
"","S�per Canal HDTV"
"ABC","WTVM HDTV"
"","LATELA NOVELA"
"","LIQUIDATION SD"
"","TBN enlace"
"","Fox Business News"
"","EL Garage TV HD"
"","ASIA HD"
"","PMN Programming"
"COZI","KSHB Cozi TV"
"FOX","WGMB HDTV"
"","WIAT DT3"
"","McFarland Cable WMCF"
"FOX","KFNB"
"","WGN AMERICA HD-DI"
"","NFL HD-DI"
"","THE LEARNING CHANNEL-DI"
"","CMT-DI"
"","SDV-TELEHIT SD"
"","SDV-TFC SD"
"","FOX SPORTS 2 HD-DI"
"UNI","KVVK Univision 15 HDTV"
"","HD Net Movies"
"","HD-POP"
"","Nick Jr."
"","Great American Country"
"","CNN HD"
"","SYFY HD"
"PBS","UNC-EX"
"","WAGV"
"","PBS World"
"","CCSPN OVERFLOW"
"","government access"
"","INDIE-PLEX"
"","Show Extreme"
"","LOCAL ACCESS"
"ABC","WOLO HDTV"
"PBS","KMOS HDTV"
"MNT","WPWR"
"","Fox Sports South (Out of Market) HDTV"
"","GREAT AMERICAN COUNTRY"
"","KXTX HD"
"","MC EASY LISTENING "
"","DISCOVERY HOME & LEISURE (DIG)"
"","WYOU Madison"
"","LOCAL4"
"NBC","KOAA HDTV"
"","Big Sky Channel (Butte)"
"GLOB","Global Lethbridge"
"CW","KJCT CW+ HDTV"
"CBS","KCBY"
"","GOVERMENT ACCESS - DIENCP"
"","PUBLIC ACCESS -DIENCP"
"","LBCTV-DIENCP"
"","SDV WE"
"","ROCK 'EN ESPANOL"
"","SDV-Ultra Cine HD"
"UNI","KREN Univision 27"
"","HD-Cooking Channel E"
"","KQCA3 Estrella"
"CBS","WWJ"
"","Discovery Family Channel SDTV"
"","NBC Universo (East)"
"","DIY"
"","HISTORY"
"","MAX"
"","Showtime"
"","Baby First TV"
"","ATRES Series"
"NBC","WXIA"
"ASN","WXLV American Sports Network"
"","S?per Canal HDTV"
"","HSTRY ESPANOL"
"","EWTN ESPANOL HD"
"","WRBL-DT2"
"","SON OF LIFE SD"
"","WVNY"
"","Weather"
"","Nat Geo Wild HD"
"MeTV","WWME MeTV"
"","Fort Atkinson City 1"
"","KARE-HD - NBC"
"ABC","KSPR HDTV"
"MeTV","KRBK MeTV"
"","LOCAL CH08"
"","TMC-W"
"","ACTION MAX HD-W"
"","UNIVISION DEPORTES HD"
"","KTXA - UPN"
"","No-AL CH2"
"getTV","WUXP Get TV"
"","Denmark School"
"","Brillion City"
"PBS","WDSE"
"","Spencer City Ch"
"CW","KXTU"
"","MOVIEMAX HD-DI"
"","QVC-DIENCP"
"","GOV-DIENCP"
"","SDV-ESQUIRE HD"
"","SDV-El Garage TV"
"","PHOENIX NEWS-DIENCP"
"","HD-Zee Bollywood"
"","HD-HBO Latino E"
"","HD-KTAS"
"","HD-Thriller Max W"
"","DAMHD"
"NBC","WDIV"
"","truTV (East)"
"","The Movie Channel Xtra (East)"
"","Cinemax HDTV On Demand"
"","Cable News Network en Español (USA)"
"","Semillitas"
"","NFL REDZONE HD"
"","LMN"
"","ID Discovery"
"ABC","WATE"
"Bounce","WTNZ Bounce TV"
"","Life-HD"
"","HALLMARK-DIG"
"","ID"
"","MDU-JTV"
"","MC-Hip-Hop Classics"
"","Fort Atkinson City 2"
"","Fox Sports North Plus"
"MeTV","KSTC MeTV"
"","STARZ KIDS & FAMILY HD-E"
"","KXAS - NBC"
"FOX","KFNE"
"","PPV - Barker - Events & Movies"
"","FOX SPORTS WEST-DI"
"","HALLMARK CH HD-DI"
"","SDV MYSTERY WEST"
"","ENCORE EAST"
"","ACTION MAX WEST"
"","CLASSIC ROCK"
"","SDV PLAYBOY"
"","SDV-TV 5 MONDE SD"
"","HD-EWTN-AD"
"","HD-TV 5 Monde"
"MNT","KRVU"
"","FYI"
"TCTHD","WAQP"
"","CSPAN3 HD"
"","FOOD HD"
"","MC Music Choice"
"","EPIX "
"","Univision tlnovelas"
"FOX","WBFF"
"Bounce","WATL Bounce TV"
"","SHOWTIME EXTREME HD"
"","WKTB TELE HD"
"","HLD HD"
"","TMCEXTRA HD"
"","EDU"
"","HBO Zone W HD"
"","WNYW FOX"
"","WWLP 2 CW"
"ABC","WWAY HDTV"
"CW","WBKPDT"
"TELEXI","WSNS Exitos TV 44"
"","St Cloud State Sports Network"
"CBS","WWL"
"","VERSUS HD"
"","SHOWTIME BEYOND (DIGITAL)"
"","Clintonville City"
"CW","WQOW CW+ SDTV"
"","Abbotsford City Channel"
"IND","KCDO"
"","SDV SPROUT"
"","MORE MAX HD WEST-DI"
"UNI","KDTV Univision 14"
"","HD-Encore E"
"ABC","WJRT"
"","Do it Yourself Network (East)"
"","VH1 HD"
"","Do It Yourself HDTV (East)"
"PBS","WETP"
"FOX","WGHP HDTV"
"","History-HD"
"","CENTRO"
"","EVINE HD"
"","TOKU"
"NBC","KOMU"
"","High Definition CBS - KTVT"
"","THE TENNIS CHANNEL"
"","HEADLINE NEWS"
"","HD - KXAS-DT (NBC)(Dallas/Fort Worth)"
"","MYSTERTY EAST (DIGITAL)"
"","ESQHD"
"TBN","WBUY"
"ABC","KHGI HDTV"
"ABC","KWYB"
"CBS","KRTV HDTV"
"PBS","KUFM Kids"
"","SDV GSN HD"
"","SDV-AYM SPORTS SD"
"","SDV CALIF CH"
"","AMERICAN HEROES CH HD"
"MeTV","KVEW MeTV"
"","KQED"
"","De Pelicula Classico"
"","REG SPTS EX GAMES SD"
"GRIT","KHQA Grit"
"CBS","Playboy en Espanol (Duplicate)"
"","FXX (East)"
"","LIFE REAL WOMEN"
"","WBZ2 Decades"
"","10 News2"
"","Reelz"
"","Golf HD Zone 4"
"","Pay Per View Previews - Digital"
"","HISTORY 2 HD"
"","NFLHD"
"","EPIXHD"
"","AZTECA AMERICA"
"","ESTUDIO5 HD "
"ABC","WBUP"
"Create,PBS","South Carolina Channel"
"FOX","WTVC2 Fox HD"
"IND","WKSY Local News, Information and Weather"
"NBC","KSDK HDTV"
"PBS","MPTV Vme"
"","AXSTV HD"
"","COUNTRY MUSIC TELEVISON"
"","The Hub HD"
"","CINEMAX HIGH DEFINITION"
"","KSTR"
"","Showtime 2 HD"
"","Showtime Women - East"
"","MDU-WBMA"
"Bounce","WBRC Bounce TV"
"NBC","WOWT"
"","WDEF"
"CW","WBMM CW+"
"","MDU-WAKA-CBS"
"GRIT","KLKN Grit TV"
"","Altitude Sports & Entertainment (Kansas & Nebraska) HDTV"
"","Univisi�n Network (Pacific)"
"","SDV History Int."
"","SDV SYFY HD"
"","SDV LIFETIME HD"
"","SDV-Ultra Clasico HD"
"","SDV-STAR INDIA PL SD"
"","HBOFamily West"
"","SDV-TCM HD"
"","ESPN Goal Line and Buzzer Beater"
"TCTHD","WAQP TCT Family"
"","Fox Business Ntwk"
"","FXCTL"
"","VH1 Classic"
"FOX","WFQX"
"","WBXX CW"
"","Regional Sports Xtra HD"
"","WNAC MY TV"
"","TNT-HD"
"","UNIMAS"
"","TRU TV HD"
"","Big Ten Network (24/7 Overflow #2)"
"IND","WBRZ News"
"","MC REGGAE"
"","KFWD - INDEPENDENT"
"","SEC2 Network"
"ABC","KATC HDTV"
"FOX","KPTM"
"","CONTROLLERID"
"","Town of Sevastopol"
"CW","WHDF"
"","Charter Main Street - Madison (18)"
"CBS","KXJB"
"ABC","WDAY HDTV"
"","KABC-DIENCP"
"","ABC-LIVEW-HDENCP"
"","KJLA-DT"
"","SDV-UNIVISION TV NOV"
"","WHIT CHRTR MEDIA-DC"
"","HHD-NAT GEO-AD"
"","HD-EWTN Espanol"
"","Encore Español"
"","Canal 22 Internacional HDTV"
"","FX MOVIES SD"
"","WUTF"
"","FXXHD"
"","NECN HD"
"","Nat Geo Wild"
"","GOLF HD"
"","DISNEY JR HD"
"","Freeform"
"","Bravo"
"","UNIVISION DEPORTES"
"NBC","WPBN HDTV"
"","HDPPV"
"","MDU-POP"
"","CSTV HD"
"","Hist International"
"","WUPA-CW"
"","WEMT-DT-FOX"
"","Liquidation SD"
"","El Garage  TV"
"","WPIX CW HD"
"CBS","WBBM HDTV"
"","BBC AMERICA (DIGITAL)"
"","Cooking Channel OD"
"","MDU-WPXH"
"CW","WTTO HDTV"
"ABC","WKOW HDTV"
"","Bravo (West)"
"","Spike TV HDTV (West)"
"","KWHY-HDENCP"
"","SDV DE PELICULA CLASSICO"
"","SDV-ESQUIRE"
"","FIRE-DIENCP"
"","Help and Services On Demand"
"","SDV-Ultra Fiesta HD"
"IND","KOFY"
"ESTRELLA","KTNC Estrella TV"
"TELMUN","KCYU Telemundo HDTV"
"NBC","KCRA"
"COMET","Comet TV"
"","FXX-SD"
"","The NFL Network"
"","The Church Channel"
"","Fox Deportes en Español HDTV (U.S.)"
"","Tele El Salvador"
"","SPROUT"
"","FOX SPORTS 1"
"","ESPN GOALLINE HD"
"","Solid Gold Oldies"
"","Ultra Docu HD"
"getTV","WUVC GetTV"
"GRIT","WGCL Grit"
"","VH1HD"
"","WTVM-DT2"
"","Lifetime Movie HD"
"Movie","WISN Movies!"
"NBC","KTTC"
"PBS","tpt 17"
"","HOME BOX OFFICE LATINO"
"ION","KPXD HDTV"
"","MC ROCK HITS"
"ANTEN","WPSD Antenna TV"
"","Encore Westerns (West)"
"TELMUN","KTEL Telemundo 47"
"","KWHY-DIENCP"
"","SDV FOX DEPORTES DPI"
"","EPIX EAST"
"","SDV-VENEMOVIES"
"","SDV FOX COLLEGE SPORTS CENTRAL"
"","DANCE"
"","HD-Fox Sports 2"
"","Starz HDTV On Demand"
"","Baby TV"
"CW","WBSF HDTV"
"","GSN HD"
"","Cartoon Network"
"","TeleFormula"
"Bounce","WEYI BounceTV"
"","Cable News Network International"
"","Nicktoons Network HDTV"
"","Nicktoons Network"
"","Community Channel"
"","HTV M�sica"
"NBC","WXII"
"","WAXC-LP"
"","MC-R&B Soul"
"","La Grange City Info"
"","WKPT HTV"
"","WFSB CBS"
"","WCTX HD"
"ABC","WOTV HDTV"
"CW","WYCW HDTV"
"PBS","WNSC"
"","Big Ten Network (Kentucky)"
"","Teen MC"
"","KMPX - LOCAL"
"","KDAF This TV"
"","BTN"
"","FOX SPORTS 2"
"","BLACK ENTERTAINMENT TELEVISON"
"","KSTRHD"
"","Mav TV HD"
"","F.A.C.T."
"PBS","KTSC Vme"
"","Root Sports Northwest 24/7 HDTV (Jazz Expanded)"
"","DISCOVERY-DI"
"","SPIKE HD-DI"
"","SDV-WOMENS ENT HD"
"","POP LATINO"
"","SPROUT-HD-DI"
"","SDV-ENRICH SD"
"","BIOHD"
"","Showtime Beyond West"
"AZTECA","KRHT Azteca America 41"
"","Cinemax (West)"
"IND","WLMB"
"","Tele El Salvador HDTV"
"","WJAR NBC"
"","The Ski Channel"
"","MAX Latino HD"
"","POPHD"
"","TRUTV HD"
"CBS","KMOV"
"IND","KNLC"
"THIS","WMLW This TV"
"ABC","KAAL HDTV"
"FOX","WDAF HDTV"
"MeTV","WGBA MeTV"
"IND","WHNO"
"","FOX BUSINESS NETWORK HD"
"ANTEN","WTTO Antenna TV"
"ABC","WBBJ"
"NBC","WAFF"
"","GOVACC"
"","KFOX 11-HDENCP"
"","KARAOKE O D ST-RT"
"ABC","KGO HDTV"
"MNT","KAME HDTV"
"","KEYT ABC HD"
"","IndiePlex HDTV"
"","ESPN2"
"","BET Jams"
"","Comedy Central HDTV (East)"
"","Disney XD (East)"
"","iNDemand High-Definition PPV"
"","HBO COMEDY"
"","WGBX CREATE"
"CBS","WWTV HDTV"
"","HBO Latino HD (West)"
"NBC","WXIA HDTV"
"","UNIVISION NOVELAS"
"","UWG-TV13 Carrollton"
"MNT","WZMQ ThisTV"
"PBS","MPTV Weather"
"CBS","WWL HDTV"
"","HISTORY2 HD"
"","TV CHILE - DIGITAL"
"","ESQUIRE D"
"ABC","WATN"
"ABC","KLKN"
"GRIT","KXVO Grit"
"ABC","KJCT HDTV"
"PBS","SOPTV-World"
"","KCBS DECADES"
"","SHOWTIME NEXT EAST"
"","BBC WORLD NEWS HD-DI"
"","SDV_SMITHSONIAN SD"
"","EPIX HD on Demand"
"","NHL NETWORK HD-DI"
"","SDV-TV 5 MONDE"
"","KCOY CBS HD"
"","The Travel Channel"
"","HD-ActionMAX W"
"","ForoTV-SD"
"","TV Japan-SD"
"","Flix (East)"
"","Fox Business Network HDTV"
"","CSPAN2 HD"
"","NHL/MLB 1"
"","Weather Channel HD"
"","Starz Comedy "
"","TMC Xtra HDTV (West)"
"","WEATHER CHANNEL HD"
"","DISC"
"","LMDHD"
"","WJHL MY TV HD"
"","Playboy en Espanol HD"
"","MC-Contemporary Christian"
"","WTNH HV"
"IND","WGGSDT"
"CBS","KMOV HDTV"
"getTV","KDNL GetTV"
"Bounce","WMLW Bounce"
"","Lake Area Programming"
"","5STARMAX HD-E"
"","INDEPENDENT FILM CHANNEL"
"PBS","WSIU Create"
"","WZDX-DT3"
"NBC","KOAA"
"","NICK-DI"
"","SDV-EL REY"
"","SDV VH1 CLASSICS"
"","CCTV9"
"","STARZ HD O D ST-RT"
"","SDV FOX COLLEGE SPORTS ATL"
"","C-TV South Lake Tahoe"
"","VIEWER'S CHOICE 1 S"
"","National Geographic Channel HDTV"
"","Epix HDTV On Demand"
"","A&E"
"","MTVU"
"","WUNI WORC"
"","De Pelicula"
"","NHL/MLB 2"
"","havoc Sports"
"","CARTOON HD"
"","Golf TV"
"","E!TV"
"","Nicktoons HD"
"","Travel HD "
"UNIMAS","WXFT HDTV UniMás 60"
"CBS","KEYC"
"NBC","WGBA HDTV"
"","THE DISNEY CHANNEL"
"","Univision Deportes   "
"","MDU-WZDX"
"","Two Rivers City"
"","Mainstreet TV Manchester"
"H&I","WBUW Heroes & Icons"
"FOX","KWYB Fox SDTV"
"MeTV,MNT","KWYF"
"","ThrillerMAX (West)"
"","SDV SPORTSMAN"
"","TCM-DC"
"","SDV-Estudio 5"
"","EPIX ON DEMAND"
"","FM-KMVN"
"PBS","KYVE Vme"
"GRIT","KUNP Grit TV"
"","Playboy TV Espanol-SD"
"","Cinemax East"
"","BBC World News-SD"
"","VIEWER'S CHOICE 1 T"
"","Fox News Channel"
"","One World Sports"
"","Eternal Word Television en Español (U.S.)"
"","RCN Nuestra Tele"
"","Bravo SD"
"","BEYOND"
"","HBO Comedy HD West"
"","Pop Hits"
"","NICK JR HD"
"","NHL/MLB 3"
"Create","GPB Create"
"","COOKING CH HD"
"","MC-Country Hits"
"","GAC"
"","WKPT-DT3_RetroTV"
"","The Movie Ch W HD"
"","ESPN GOAL/BUZZER SD"
"","Publicly Produced Spiritual Prog."
"","Mainstreet TV Asheville 190"
"ABC","KDNL"
"ABC","WFAA"
"","CINEMAX EAST (DIGITAL)"
"","CITY ACCESS"
"","SHOWTIME 3 EAST (DIGITAL)"
"","BBC WORLD HD"
"","HISTORY CHANNEL INTL (DIGITAL)"
"","UniMas"
"","MDU-BOUNCE"
"DAYSTAR","WOIL"
"","Two Rivers School"
"CBS","KIDK"
"","Starz Comedy (West)"
"","USA-DI"
"","BLOOMBERG HD-DI"
"","INSPIRATNL NET HD-DI"
"","SDV OXYGEN HD"
"","Central Coast Now"
"","HD-NHL Network"
"","Cable News Network HDTV"
"","EPIX (East)"
"","Cable Satellite Public Affairs Network 3 HDTV"
"","WBIN"
"","Jewelry TV"
"","Ultra Fiesta HD"
"","NHL/MLB 4"
"","LCL ACCESS 1"
"","MF UP"
"ESTRELLA","Estrella"
"FOX","WXTX HDTV"
"","WJSP"
"UNI","WUVG HDTV Univision 34"
"JN","The Justice Network"
"","GMA NEWS TV"
"","Showtime HD"
"","WGGB FOX HD"
"MNT","WCGV"
"NBC","KBJR"
"","ULTRA MEX HD"
"","Showtime - Next HD"
"","THE MOVIE CHANNEL HD"
"","PLAYBOY ESPANOL HD"
"ANTEN","WCOV Antenna TV"
"FOX","KDVR HDTV"
"FOX","KFNR"
"CW","KMTF"
"","E! Entertainment Television HDTV (West)"
"","The Learning Channel (West)"
"CBS","KVAL"
"","VIEWER'S CHOICE 7"
"","CONTEMPORARY CHRISTIAN"
"","SDV-MAV TV"
"","SDV TMCW"
"","TV JAPAN-DI"
"","SDV NHL 10"
"","FXX HDTV (West)"
"FOX","KPTV"
"PBS","KNPB Create"
"","Bandamax"
"","HD-The Movie Channel E"
"","HD-Ultra Cine"
"","Nickelodeon HDTV (East)"
"","SundanceTV (East)"
"","El Rey Network HDTV"
"","Music Choice Jazz"
"","5 Star Max"
"","SHOW EXTREME HD"
"","Starz Comedy HD"
"","NHL/MLB 5"
"","LCL ACCESS 2"
"","TWC HD_NFT"
"","MC50"
"","Zee TV Programming"
"UNIMAS","UniMás HDTV (Pacific)"
"MeTV","WXII MeTV"
"","Food-HD"
"","5STAR MAX HD"
"","ESTUDIO"
"","BET J"
"","STAR INDIA"
"","Show Extreme HD"
"","Syfy HD"
"ABC","KMIZ HDTV"
"Movie","KCWE Movies"
"","KXTX"
"","FAMILY NET"
"","HBO LATING WHD"
"","APTV"
"","MDU-METV"
"","Lifetime Television (West)"
"","HBO Zone (West)"
"","MTV2 HD-DI"
"","SDV IFC"
"","KLRN-DIENCP"
"","RetroPlex-SD"
"","HD-HLN"
"","HD-5StarMax E"
"","KTXL THIS TV"
"","Encore (East)"
"","Educational Programming"
"","IFC HDTV (East)"
"IND","WJRT Weather"
"","Sony Entertainment Television Asia (Hindi Language)"
"","CBS"
"","MAV TV HD"
"","HBO Zone HD West"
"","Country Hits"
"","Charter TV3"
"","NHL/MLB 6"
"","havoc Music "
"","Food Network "
"","Playboy Television HDTV"
"","LCL ACCESS 3"
"","NIKHD"
"","PLAYBOY ESPANOL"
"","A & E"
"","ABC Family"
"","SHO Series E-M"
"","Fox Sports Midwest (Kansas City)"
"","UWFDL"
"PBS","WLAE Vme"
"","MULTIMEDIOS HD"
"","ENCORE SUSPENSE HD"
"","WAAC - Community"
"","WMJN"
"LAFF","KLKN Laff TV"
"CW","KPAX CW+ SDTV"
"","SDV SHOPHQ"
"","DAYSTAR HD-DI"
"","CLASSICAL MASTERPIECES"
"FOX","KFFXHD"
"","HBO E HD"
"","ASN"
"","The NFL Network HDTV"
"","Encore Black (East)"
"","Encore Espa�ol"
"","Univisión tlnovelas"
"","HBO"
"","Ultra Familia HD"
"","Alternative"
"","BIG TEN"
"","NHL/MLB 7"
"CBC","CBC Networks"
"","Charter Main Street"
"","Hub"
"NBC","WNCN"
"","TV GAMES"
"","SHOCASE HD WEST"
"","HITN"
"","WPTZ CW"
"ABC","WOLO"
"","Nick Jr. HD - E"
"","BBC AMERICA HD"
"","DO IT YOURSELF HD"
"","VH-1 SOUL"
"","MORE MAX EAST (DIGITAL)"
"","MUNDOMAX"
"","MDU-ACN"
"","WTVAHD NBC"
"LAFF","WTVF Laff TV"
"","SIM-TWC-RUS"
"GRIT","KCBY Grit"
"","SDV-NFL RED ZONE HD"
"","SDV ANIMAL PLANET HD"
"","SDV-TV Chile HD"
"","KIDS & TEEN ST-RT"
"","HD - GSN"
"","Showtime Next-East-SD"
"UNI","KUCO Univision 27"
"CBS","WTOL"
"","GEMPORIA"
"","Mav TV HDTV"
"","WE HD"
"","Comedy Central HD"
"","NHL/MLB 8"
"","Community Message Board"
"","Spike"
"","VH1 Soul"
"","Cine Latino"
"NBC","WXII HDTV"
"","TMC on Demand"
"","AZTECA AMERICA HD"
"","MC-Soft Rock"
"","SUPER CANAL"
"","TV5MONDE International HDTV"
"","MY TV"
"","E!TV HD"
"ABC","KSTP"
"JN","WWL The Justice Network"
"","Fox Sports Southwest (Dallas DMA)"
"","NICK TOONS"
"","TURNER CLASSIC MOVIE"
"","Hallmark M & M HD"
"","WLOV"
"NBC","WMC"
"FOX","WMSN HDTV"
"","TBS Superstation (West)"
"","CNBC-DI"
"","Arts & Entertainment HD"
"","CSPAN3 HD-DI"
"","SDV UTILISIMA"
"","SDV TST JUICY"
"","HD-HBO Latino W"
"","Antena 3 TV Inter-SD"
"","Estrella TV-SD"
"","Cinelatino-SD"
